date,cash,position_value,total_value,positions,return,equity,drawdown
2024-11-21,308416.8919125479,691637.9026080001,1000054.794520548,"{'021400': {'shares': 607552.62, 'price': 1.1384, 'value': 691637.9026080001, 'profit_pct': 0.0}}",,1.000054794520548,0.0
2024-11-22,308433.79146826913,674261.8976759999,982695.6891442691,"{'021400': {'shares': 607552.62, 'price': 1.1098, 'value': 674261.8976759999, 'profit_pct': -2.5122979620520183}}",-0.01735815424453946,0.9826956891442691,-1.7358154244539459
2024-11-25,308450.69194999343,675173.226606,983623.9185559934,"{'021400': {'shares': 607552.62, 'price': 1.1113, 'value': 675173.226606, 'profit_pct': -2.380534082923412}}",0.0009445746246556919,0.9836239185559934,-1.6429975691913956
2024-11-26,308467.5933577715,675294.7371299999,983762.3304877714,"{'021400': {'shares': 607552.62, 'price': 1.1115, 'value': 675294.7371299999, 'profit_pct': -2.362965565706267}}",0.000140716313590028,0.9837623304877714,-1.6291571343935773
2024-11-27,308484.49569165416,682038.571212,990523.0669036541,"{'021400': {'shares': 607552.62, 'price': 1.1226, 'value': 682038.571212, 'profit_pct': -1.387912860154606}}",0.00687232699033169,0.9905230669036541,-0.9531205359065931
2024-11-28,297059.9348116921,691171.3353960001,988231.2702076922,"{'021400': {'shares': 617779.17, 'price': 1.1188, 'value': 691171.3353960001, 'profit_pct': -1.6936966031415583}}",-0.0023137237006767286,0.9882312702076922,-1.1822876484007372
2024-11-29,297076.2120683941,695248.677918,992324.8899863942,"{'021400': {'shares': 617779.17, 'price': 1.1254, 'value': 695248.677918, 'profit_pct': -1.113770251318838}}",0.004142370214455626,0.9923248899863942,-0.772948100094828
2024-12-02,297092.49021700065,698522.9075190001,995615.3977360008,"{'021400': {'shares': 617779.17, 'price': 1.1307, 'value': 698522.9075190001, 'profit_pct': -0.6480718172793689}}",0.003315958092769078,0.9956153977360008,-0.44391535432570794
2024-12-03,297108.7692575605,705256.700472,1002365.4697295605,"{'021400': {'shares': 617779.17, 'price': 1.1416, 'value': 705256.700472, 'profit_pct': 0.3096853395187614}}",0.006779798714352081,1.0023654697295605,0.0
2024-12-04,297125.0491901226,706368.702978,1003493.7521681227,"{'021400': {'shares': 617779.17, 'price': 1.1434, 'value': 706368.702978, 'profit_pct': 0.4678470718340524}}",0.0011256198189533162,1.0034937521681226,0.0
2024-12-05,301421.0824927358,700976.9479939999,1002398.0304867357,"{'021093': {'shares': 680361.98, 'price': 1.0303, 'value': 700976.9479939999, 'profit_pct': 0.0}}",-0.0010919068295338619,1.0023980304867357,-0.10919068295338619
2024-12-06,301437.5987164341,717441.70791,1018879.3066264341,"{'021093': {'shares': 680361.98, 'price': 1.0545, 'value': 717441.70791, 'profit_pct': 2.348830437736581}}",0.016441848086728106,1.0188793066264341,0.0
2024-12-09,301454.11584513093,747173.526436,1048627.642281131,"{'021093': {'shares': 680361.98, 'price': 1.0982, 'value': 747173.526436, 'profit_pct': 6.590313500922068}}",0.029197114379715172,1.048627642281131,0.0
2024-12-10,301470.6338788759,734654.8660040001,1036125.4998828759,"{'021093': {'shares': 680361.98, 'price': 1.0798, 'value': 734654.8660040001, 'profit_pct': 4.80442589537029}}",-0.011922384928799379,1.036125499882876,-1.1922384928799379
2024-12-11,301487.15281771857,725333.906878,1026821.0596957186,"{'021093': {'shares': 680361.98, 'price': 1.0661, 'value': 725333.906878, 'profit_pct': 3.474716102106188}}",-0.008980032040722064,1.0268210596957186,-2.079535357085893
2024-12-12,322783.48798970855,716776.8605760001,1039560.3485657086,"{'017513': {'shares': 503920.74, 'price': 1.4224, 'value': 716776.8605760001, 'profit_pct': 0.0}}",0.01240653252063706,1.0395603485657086,-0.8646819280576756
2024-12-13,322801.17475617374,713954.904432,1036756.0791881738,"{'017513': {'shares': 503920.74, 'price': 1.4168, 'value': 713954.904432, 'profit_pct': -0.39370078740157827}}",-0.002697553231425176,1.0367560791881738,-1.1321047256710015
2024-12-16,322818.8624917768,690522.590022,1013341.4525137768,"{'017513': {'shares': 503920.74, 'price': 1.3703, 'value': 690522.590022, 'profit_pct': -3.6628233970753676}}",-0.022584508684754145,1.013341452513777,-3.364987565137445
2024-12-17,322836.5511965709,669408.311016,992244.8622125708,"{'017513': {'shares': 503920.74, 'price': 1.3284, 'value': 669408.311016, 'profit_pct': -6.608548931383583}}",-0.02081883677892782,0.9922448622125708,-5.37681611614852
2024-12-18,322854.2408706091,665628.905466,988483.146336609,"{'017513': {'shares': 503920.74, 'price': 1.3209, 'value': 665628.905466, 'profit_pct': -7.135826771653553}}",-0.0037911165068406083,0.988483146336609,-5.735543630500395
2024-12-19,317148.7374299445,692012.8498900001,1009161.5873199445,"{'017513': {'shares': 508123.1, 'price': 1.3619, 'value': 692012.8498900001, 'profit_pct': -4.219682001871526}}",0.020919366263321137,1.0091615873199444,-3.763590942093986
2024-12-20,317166.1154429544,693181.53302,1010347.6484629544,"{'017513': {'shares': 508123.1, 'price': 1.3642, 'value': 693181.53302, 'profit_pct': -4.05792656358994}}",0.0011752935881752524,1.0103476484629546,-3.65048490757921
2024-12-23,317183.4944081842,675549.6614499999,992733.1558581841,"{'017513': {'shares': 508123.1, 'price': 1.3295, 'value': 675549.6614499999, 'profit_pct': -6.498323828099135}}",-0.017434090762290966,0.9927331558581841,-5.330251098603201
2024-12-24,317200.874325686,680529.2678299999,997730.1421556859,"{'017513': {'shares': 508123.1, 'price': 1.3393, 'value': 680529.2678299999, 'profit_pct': -5.809105004116713}}",0.005033564425660941,0.9977301421556859,-4.853724818346872
2024-12-25,317218.2551955121,655732.86055,972951.1157455121,"{'017513': {'shares': 508123.1, 'price': 1.2905, 'value': 655732.86055, 'profit_pct': -9.241133433743459}}",-0.024835399235946243,0.9729511157455121,-7.21672054829644
2024-12-26,292436.0964337146,681396.2104039999,973832.3068377145,"{'017513': {'shares': 527314.82, 'price': 1.2922, 'value': 681396.2104039999, 'profit_pct': -8.818870672408435}}",0.0009056889682759195,0.9738323068377145,-7.132687755656564
2024-12-27,292452.1203294096,673328.293658,965780.4139874096,"{'017513': {'shares': 527314.82, 'price': 1.2769, 'value': 673328.293658, 'profit_pct': -9.89848008171981}}",-0.008268253983533924,0.9657804139874095,-7.900538280060953
2024-12-30,292468.1451031263,644536.904486,937005.0495891263,"{'017513': {'shares': 527314.82, 'price': 1.2223, 'value': 644536.904486, 'profit_pct': -13.751203856125086}}",-0.029794934730016598,0.9370050495891262,-10.6446357306762
2024-12-31,292484.1707549128,639527.413696,932011.5844509128,"{'017513': {'shares': 527314.82, 'price': 1.2128, 'value': 639527.413696, 'profit_pct': -14.421549567788997}}",-0.005329176337313335,0.9320115844509128,-11.120826223552294
2025-01-02,292500.1972848172,628822.9228499999,921323.120134817,"{'017513': {'shares': 527314.82, 'price': 1.1925, 'value': 628822.9228499999, 'profit_pct': -15.853972509555076}}",-0.01146816680652396,0.921323120134817,-12.14010741404663
2025-01-03,279306.35656588734,640978.1613370001,920284.5179028874,"{'021400': {'shares': 566685.67, 'price': 1.1311, 'value': 640978.1613370001, 'profit_pct': 0.0}}",-0.0011272942241778994,0.9202845179028875,-12.23915136349566
2025-01-06,279321.6610237814,643244.904017,922566.5650407814,"{'021400': {'shares': 566685.67, 'price': 1.1351, 'value': 643244.904017, 'profit_pct': 0.3536380514543368}}",0.002479719145003445,0.9225665650407814,-12.02152910694998
2025-01-07,279336.96632027585,641601.5155740001,920938.4818942759,"{'021400': {'shares': 566685.67, 'price': 1.1322, 'value': 641601.5155740001, 'profit_pct': 0.09725046414995145}}",-0.0017647324412125576,0.9209384818942759,-12.176787568663228
2025-01-08,279352.27245541674,640524.8128010001,919877.0852564168,"{'021400': {'shares': 566685.67, 'price': 1.1303, 'value': 640524.8128010001, 'profit_pct': -0.07072761029085951}}",-0.0011525163284260564,0.9198770852564169,-12.278005255005176
2025-01-09,279367.5794292499,631571.1792150001,910938.75864425,"{'021400': {'shares': 566685.67, 'price': 1.1145, 'value': 631571.1792150001, 'profit_pct': -1.467597913535492}}",-0.009716870607419548,0.91093875864425,-13.130388527367021
2025-01-10,273249.6454578214,628977.4616810001,902227.1071388214,"{'021400': {'shares': 572265.91, 'price': 1.0991, 'value': 628977.4616810001, 'profit_pct': -2.802290510187364}}",-0.009563377804227113,0.9022271071388214,-13.961155441586225
2025-01-13,273264.61804113415,624284.881219,897549.4992601341,"{'021400': {'shares': 572265.91, 'price': 1.0909, 'value': 624284.881219, 'profit_pct': -3.527448564792461}}",-0.005184512681647435,0.897549499260134,-14.407224922313622
2025-01-14,273279.5914448624,635157.9335090001,908437.5249538625,"{'021400': {'shares': 572265.91, 'price': 1.1099, 'value': 635157.9335090001, 'profit_pct': -1.847204291926978}}",0.012130835906770221,0.9084375249538625,-13.368913013041118
2025-01-15,273294.5656690512,635329.6132820001,908624.1789510513,"{'021400': {'shares': 572265.91, 'price': 1.1102, 'value': 635329.6132820001, 'profit_pct': -1.820674119197526}}",0.0002054670707247741,0.9086241789510513,-13.351113177364194
2025-01-16,273309.5407137454,640193.873517,913503.4142307454,"{'021400': {'shares': 572265.91, 'price': 1.1187, 'value': 640193.873517, 'profit_pct': -1.068985891862977}}",0.00536991573933987,0.9135034142307454,-12.885815956219037
2025-01-17,273324.51657899003,638477.075787,911801.59236599,"{'021400': {'shares': 572265.91, 'price': 1.1157, 'value': 638477.075787, 'profit_pct': -1.3342876191575355}}",-0.00186296169039335,0.91180159236599,-13.048106343782473
2025-01-20,273339.49326483,637561.4503310001,910900.9435958301,"{'021400': {'shares': 572265.91, 'price': 1.1141, 'value': 637561.4503310001, 'profit_pct': -1.4757818737146122}}",-0.000987768367263886,0.9109009435958301,-13.133994673809779
2025-01-21,273354.47077131027,633841.721916,907196.1926873103,"{'021400': {'shares': 572265.91, 'price': 1.1076, 'value': 633841.721916, 'profit_pct': -2.050602282852815}}",-0.004067128192770442,0.9071961926873103,-13.487289853065276
2025-01-22,273369.44909847586,628233.515998,901602.9650964759,"{'021400': {'shares': 572265.91, 'price': 1.0978, 'value': 628233.515998, 'profit_pct': -2.9172545920149893}}",-0.006165400203307803,0.9016029650964759,-14.020675333793896
2025-01-23,273384.4282463717,634642.89419,908027.3224363717,"{'021400': {'shares': 572265.91, 'price': 1.109, 'value': 634642.89419, 'profit_pct': -1.9267948101153534}}",0.0071254838200407455,0.9080273224363717,-13.408031047026803
